transaction_id,transaction_date,city,neighborhood,property_type,rooms,floor,total_floors,year_built,surface_sqm,lat,lng,is_furnished,amenities_count,amenities_list,sale_price_eur,is_verified,data_source
MD-00007790,2025-02-10,Chișinău,Buiucani,APARTMENT,2,5,9,1992,63.6,47.052259,28.808636,False,2,elevator|storage_room,105000,True,real
MD-00007791,2026-01-27,Chișinău,Râșcani,HOUSE,3,1,2,1986,313.1,47.049364,28.835347,False,3,fireplace|garden|terrace,420000,True,real
MD-00007792,2026-04-03,Chișinău,Telecentru,HOUSE,4,1,3,1991,130.4,46.987946,28.809871,False,3,garage|garden|storage_room,275000,True,real
MD-00007793,2025-11-15,Chișinău,Botanica,APARTMENT,2,2,2,1952,46.8,46.99819,28.898147,False,1,balcony,71400,True,real
MD-00007794,2026-05-15,Chișinău,Centru,HOUSE,3,1,2,1962,203.3,46.984373,28.809035,False,4,fireplace|garage|garden|storage_room,355000,True,real
MD-00007795,2025-10-03,Chișinău,Buiucani,APARTMENT,2,2,4,1955,61.7,47.044494,28.779564,False,0,,59000,True,real
MD-00007796,2024-09-03,Bălți,,APARTMENT,2,3,3,1954,65.2,47.756727,27.966993,True,2,balcony|furnished,45000,True,real
MD-00007797,2024-04-17,Cahul,,APARTMENT,1,2,5,1970,34.3,45.900542,28.179184,False,1,balcony,22000,True,real
MD-00007798,2025-09-29,Briceni,,HOUSE,5,1,1,1977,233.5,48.368136,27.068797,False,2,garage|storage_room,185000,True,real
MD-00007799,2025-12-17,Ungheni,,APARTMENT,2,5,10,1983,55.5,47.210554,27.825415,True,4,balcony|elevator|furnished|storage_room,66000,True,real
MD-00007800,2026-03-15,Chișinău,Sîngera,HOUSE,4,1,3,1997,229.7,46.900981,28.957968,True,5,furnished|garage|garden|storage_room|terrace,280000,True,real
MD-00007801,2025-07-03,Chișinău,Trușeni,APARTMENT,3,7,9,1989,83.9,47.057943,28.707651,True,3,balcony|elevator|furnished,60000,True,real
MD-00007802,2025-12-31,Chișinău,Botanica,APARTMENT,4,3,5,1956,105.7,46.972647,28.942318,True,1,furnished,116000,True,real
MD-00007803,2024-10-28,Chișinău,Râșcani,APARTMENT,4,9,9,1985,100.7,47.072022,28.850515,False,3,balcony|elevator|storage_room,90000,True,real
MD-00007804,2025-04-04,Bălți,,APARTMENT,3,3,10,1995,105.0,47.750714,27.890576,False,3,balcony|elevator|storage_room,105000,True,real
MD-00007805,2025-07-31,Chișinău,Durlești,APARTMENT,3,1,5,1989,81.9,47.032381,28.786361,True,3,balcony|furnished|storage_room,72000,True,real
MD-00007806,2026-03-23,Chișinău,Aeroport,APARTMENT,3,2,5,1969,69.3,46.963026,28.970408,False,1,balcony,52000,True,real
MD-00007807,2024-08-07,Chișinău,Botanica Veche,APARTMENT,1,5,5,1986,28.8,47.001814,28.87168,True,2,balcony|furnished,37000,True,real
MD-00007808,2025-03-22,Strășeni,,APARTMENT,3,6,10,1995,74.0,47.143247,28.616801,False,2,elevator|storage_room,61000,True,real
MD-00007809,2024-12-28,Chișinău,Centru,APARTMENT,4,7,9,1977,111.5,46.991515,28.840992,True,3,balcony|furnished|storage_room,161000,True,real
MD-00007810,2026-04-27,Chișinău,Râșcani,APARTMENT,1,7,10,1983,39.8,47.062073,28.870802,False,1,elevator,37000,True,real
MD-00007811,2025-09-11,Orhei,,APARTMENT,3,1,5,1983,100.3,47.365127,28.811542,False,1,balcony,140000,True,real
MD-00007812,2025-12-23,Orhei,,APARTMENT,1,1,9,1985,41.8,47.380196,28.825658,False,2,balcony|elevator,39000,True,real
MD-00007813,2026-06-22,Soroca,,APARTMENT,2,3,9,1975,60.8,48.155897,28.313876,True,2,elevator|furnished,59300,True,real
MD-00007814,2026-05-21,Chișinău,Centru,HOUSE,5,1,1,2008,243.5,47.015915,28.843157,False,0,,640500,True,real
MD-00007815,2026-03-31,Chișinău,Centru,HOUSE,4,1,1,1975,244.1,47.004039,28.808617,False,2,garden|parking,915000,True,real
MD-00007816,2024-04-27,Taraclia,,APARTMENT,2,4,4,1961,45.9,45.907646,28.668552,False,2,balcony|storage_room,11500,True,real
MD-00007817,2026-01-12,Chișinău,Sculeni,APARTMENT,3,3,9,1974,85.2,47.060134,28.761091,True,2,balcony|furnished,102000,True,real
MD-00007818,2024-09-23,Chișinău,Centru,HOUSE,3,1,2,1970,223.5,47.004163,28.835305,True,3,furnished|garage|terrace,359000,True,real
MD-00007819,2026-05-19,Anenii Noi,,APARTMENT,2,3,9,1981,52.4,46.891372,29.223078,False,4,balcony|elevator|parking|storage_room,37000,True,real
MD-00007820,2025-11-06,Chișinău,Centru,APARTMENT,3,13,14,2011,75.2,47.014062,28.797115,False,4,balcony|elevator|parking|storage_room,207000,True,real
MD-00007821,2026-07-01,Chișinău,Botanica,HOUSE,5,1,1,1965,84.1,46.952465,28.879153,False,2,garden|terrace,190000,True,real
MD-00007822,2025-09-25,Chișinău,Râșcani,APARTMENT,1,8,9,1977,40.1,47.063456,28.841686,True,4,balcony|elevator|furnished|storage_room,38000,True,real
MD-00007823,2025-06-11,Chișinău,Centru,HOUSE,4,1,1,1988,152.0,47.012385,28.804097,True,6,furnished|garage|garden|pool|storage_room|terrace,460000,True,real
MD-00007824,2025-01-03,Chișinău,Durlești,HOUSE,3,1,2,2008,308.9,47.027388,28.764777,False,2,garage|garden,470000,True,real
MD-00007825,2025-09-20,Bălți,,APARTMENT,1,1,5,1989,33.5,47.741291,27.961459,False,1,balcony,28000,True,real
MD-00007826,2025-10-17,Chișinău,Ciocana Nouă,APARTMENT,2,2,9,1983,54.6,46.997513,28.921325,False,2,balcony|elevator,50000,True,real
MD-00007827,2026-01-21,Chișinău,Telecentru,APARTMENT,3,6,9,1992,90.8,46.993789,28.81928,False,2,balcony|elevator,140000,True,real
MD-00007828,2024-03-26,Chișinău,Ciocana,APARTMENT,2,6,9,1976,58.2,47.005426,28.913784,True,3,balcony|elevator|furnished,65000,True,real
MD-00007829,2026-03-26,Chișinău,Sculeni,HOUSE,4,1,3,1992,275.4,47.050796,28.780325,True,3,fireplace|furnished|garage,434000,True,real
MD-00007830,2025-07-07,Chișinău,Centru,APARTMENT,3,1,5,1970,82.9,47.020075,28.816705,False,1,balcony,141500,True,real
MD-00007831,2024-10-15,Chișinău,Botanica Veche,APARTMENT,2,2,4,1955,59.6,46.966963,28.851464,False,1,balcony,49000,True,real
MD-00007832,2025-11-19,Chișinău,Centru,APARTMENT,2,1,5,1984,52.9,47.014064,28.879458,False,2,balcony|storage_room,78000,True,real
MD-00007833,2024-06-18,Chișinău,Bogdan Voievod,APARTMENT,2,3,5,1966,72.3,47.06788,28.841888,False,1,balcony,58000,True,real
MD-00007834,2024-11-28,Chișinău,Bogdan Voievod,APARTMENT,3,3,11,2013,75.4,47.027103,28.850171,False,3,balcony|elevator|parking,140000,True,real
MD-00007835,2025-07-02,Chișinău,Botanica,APARTMENT,2,2,9,1982,49.3,47.001077,28.880108,False,2,balcony|elevator,58000,True,real
MD-00007836,2026-05-10,Chișinău,Durlești,APARTMENT,2,1,4,1960,49.2,47.035063,28.760993,False,1,balcony,36500,True,real
MD-00007837,2026-02-22,Chișinău,Botanica Veche,APARTMENT,2,10,16,2014,46.9,46.95935,28.864237,True,4,balcony|elevator|furnished|parking,106000,True,real
MD-00007838,2025-04-29,Ialoveni,,HOUSE,5,1,1,1980,118.5,46.964065,28.775675,False,3,garage|garden|parking,79000,True,real
MD-00007839,2024-11-06,Bălți,,HOUSE,2,1,2,1999,109.4,47.739765,27.972812,False,2,garage|garden,100000,True,real
MD-00007840,2024-08-18,Chișinău,Buiucani,APARTMENT,2,2,5,1988,68.2,47.058489,28.800592,False,1,balcony,72000,True,real
MD-00007841,2025-03-31,Nisporeni,,APARTMENT,2,4,9,1983,46.1,47.080057,28.19141,False,2,balcony|elevator,30000,True,real
MD-00007842,2026-05-13,Florești,,APARTMENT,2,8,8,1996,66.9,47.897554,28.317029,True,3,balcony|furnished|storage_room,35000,True,real
MD-00007843,2024-06-25,Chișinău,Telecentru,HOUSE,6,1,3,2005,192.3,47.002478,28.824713,False,2,garden|storage_room,490000,True,real
MD-00007844,2025-04-25,Chișinău,Buiucani,APARTMENT,2,3,5,1990,46.5,47.034017,28.773801,False,2,balcony|storage_room,55000,True,real
MD-00007845,2025-07-14,Chișinău,Buiucani,APARTMENT,1,13,16,2018,39.1,47.037018,28.799154,False,4,balcony|elevator|fireplace|storage_room,80500,True,real
MD-00007846,2025-03-05,Chișinău,Râșcani,HOUSE,3,1,2,2002,210.9,47.037605,28.850874,False,5,garden|parking|pool|storage_room|terrace,435000,True,real
MD-00007847,2025-11-28,Bălți,,APARTMENT,3,1,5,1999,84.4,47.739643,27.927012,True,3,balcony|elevator|furnished,95000,True,real
MD-00007848,2024-04-16,Chișinău,Telecentru,HOUSE,2,1,3,1963,188.5,46.98805,28.809759,False,1,garage,349000,True,real
MD-00007849,2025-04-23,Chișinău,Alba-Iulia,APARTMENT,3,2,4,1953,87.6,47.052243,28.800497,True,3,balcony|furnished|storage_room,146900,True,real
MD-00007850,2025-06-21,Chișinău,Telecentru,APARTMENT,1,5,9,2001,44.7,46.993025,28.796272,False,2,balcony|elevator,65000,True,real
MD-00007851,2026-03-04,Chișinău,Telecentru,APARTMENT,4,9,10,1991,94.4,46.986433,28.81668,False,3,balcony|elevator|storage_room,190000,True,real
MD-00007852,2025-01-25,Chișinău,Ciocana,APARTMENT,3,3,9,1984,75.0,47.004106,28.902201,True,3,balcony|furnished|storage_room,93000,True,real
MD-00007853,2026-03-14,Chișinău,Râșcani,APARTMENT,3,7,14,2024,86.0,47.063193,28.842213,False,4,balcony|elevator|parking|storage_room,244000,True,real
MD-00007854,2026-05-23,Leova,,HOUSE,4,1,3,2000,228.9,46.481305,28.269264,False,4,fireplace|garage|garden|storage_room,110000,True,real
MD-00007855,2025-03-06,Comrat,,APARTMENT,2,9,9,1976,70.8,46.313553,28.654291,True,4,balcony|elevator|furnished|storage_room,50500,True,real
MD-00007856,2026-02-16,Chișinău,Râșcani,APARTMENT,3,3,4,1963,89.7,47.068144,28.867575,False,2,balcony|storage_room,95000,True,real
MD-00007857,2026-03-02,Nisporeni,,APARTMENT,1,3,9,2008,35.6,47.08669,28.163454,False,3,balcony|elevator|storage_room,26000,True,real
MD-00007858,2025-03-18,Chișinău,Telecentru,HOUSE,4,1,2,1982,186.2,46.989831,28.808141,False,2,garden|parking,319500,True,real
MD-00007859,2024-10-05,Chișinău,Telecentru,APARTMENT,3,5,10,2010,76.6,46.99958,28.825336,False,1,elevator,127000,True,real
MD-00007860,2025-11-29,Bălți,,HOUSE,4,1,1,2006,245.1,47.752829,27.898785,False,1,garden,235000,True,real
MD-00007861,2025-12-20,Chișinău,Telecentru,APARTMENT,3,9,10,1988,84.1,47.007082,28.800311,False,2,elevator|parking,110000,True,real
MD-00007862,2024-12-12,Chișinău,Bubuieci,APARTMENT,2,2,10,1981,68.4,46.986888,28.969817,False,2,balcony|elevator,36000,True,real
MD-00007863,2026-03-02,Chișinău,Buiucani,HOUSE,5,1,1,1985,247.7,47.032214,28.751828,False,3,garage|garden|terrace,530000,True,real
MD-00007864,2024-05-22,Chișinău,Alba-Iulia,HOUSE,5,1,1,2014,115.6,47.045939,28.768708,True,5,furnished|garage|garden|storage_room|terrace,166000,True,real
MD-00007865,2026-06-21,Chișinău,Sîngera,APARTMENT,3,1,13,2012,94.1,46.916021,28.971489,False,2,balcony|elevator,100000,True,real
MD-00007866,2026-07-03,Chișinău,Ciocana,APARTMENT,2,4,10,1983,62.6,47.021558,28.899534,False,2,balcony|elevator,79000,True,real
MD-00007867,2024-06-22,Chișinău,Telecentru,APARTMENT,3,3,3,1953,76.5,46.99655,28.808376,True,2,balcony|furnished,120000,True,real
MD-00007868,2025-09-29,Ungheni,,APARTMENT,4,2,9,1988,121.5,47.197998,27.780566,False,2,balcony|elevator,175000,True,real
MD-00007869,2025-01-12,Chișinău,Telecentru,APARTMENT,3,3,5,1984,99.7,46.988625,28.80111,True,3,balcony|furnished|storage_room,143200,True,real
MD-00007870,2026-02-26,Chișinău,Sculeni,APARTMENT,2,10,10,2026,50.5,47.05274,28.823443,False,3,balcony|elevator|parking,130000,True,real
MD-00007871,2025-04-21,Chișinău,Ciocana,APARTMENT,2,4,6,2001,57.9,47.038684,28.8914,True,3,balcony|elevator|furnished,94000,True,real
MD-00007872,2025-09-14,Glodeni,,APARTMENT,2,4,9,1984,63.7,47.766552,27.518509,False,1,elevator,24000,True,real
MD-00007873,2024-02-18,Chișinău,Botanica Veche,APARTMENT,3,2,9,2022,81.7,46.985716,28.842616,False,3,balcony|parking|storage_room,189000,True,real
MD-00007874,2025-12-02,Chișinău,Durlești,APARTMENT,1,10,10,2019,36.2,47.026197,28.768487,False,3,balcony|elevator|parking,75000,True,real
MD-00007875,2025-12-16,Chișinău,Botanica,APARTMENT,1,3,9,1988,44.5,46.979865,28.84841,True,3,balcony|elevator|furnished,50000,True,real
MD-00007876,2025-06-20,Glodeni,,APARTMENT,2,3,10,1993,48.3,47.774211,27.515761,False,2,balcony|elevator,18000,True,real
MD-00007877,2025-12-11,Chișinău,Botanica Veche,HOUSE,4,1,1,2006,227.4,46.954916,28.894844,False,5,garage|garden|parking|storage_room|terrace,415000,True,real
MD-00007878,2024-11-10,Chișinău,Bogdan Voievod,APARTMENT,1,9,10,1989,34.0,47.033114,28.845333,False,2,balcony|elevator,44600,True,real
MD-00007879,2024-12-29,Chișinău,Mălina Mică,APARTMENT,2,1,5,1992,68.7,47.008286,28.839467,True,3,balcony|furnished|storage_room,150000,True,real
MD-00007880,2024-06-30,Chișinău,Râșcani,APARTMENT,4,7,9,1988,105.6,47.044687,28.830021,False,2,balcony|elevator,120000,True,real
MD-00007881,2025-05-20,Chișinău,Râșcani,APARTMENT,3,4,4,1963,81.7,47.054536,28.842516,False,1,balcony,89000,True,real
MD-00007882,2026-04-05,Ocnița,,APARTMENT,1,8,10,1992,42.8,48.404963,27.461624,True,3,balcony|elevator|furnished,18000,True,real
MD-00007883,2026-04-24,Chișinău,Râșcani,HOUSE,5,1,2,2013,207.0,47.053386,28.862667,False,2,storage_room|terrace,476000,True,real
MD-00007884,2024-07-04,Chișinău,Centru,APARTMENT,3,4,6,1996,80.8,47.008384,28.799169,True,3,balcony|furnished|storage_room,116000,True,real
MD-00007885,2025-01-25,Comrat,,APARTMENT,3,8,9,1984,71.7,46.303892,28.67348,False,2,balcony|elevator,54000,True,real
MD-00007886,2026-02-09,Comrat,,APARTMENT,3,1,4,1962,76.5,46.308675,28.64428,False,1,balcony,70000,True,real
MD-00007887,2026-03-20,Chișinău,Centru,HOUSE,6,1,2,1969,220.2,47.002668,28.859868,False,2,garden|terrace,571000,True,real
MD-00007888,2025-12-14,Chișinău,Telecentru,APARTMENT,3,2,9,1991,80.6,47.006979,28.821348,True,3,elevator|furnished|storage_room,95000,True,real
MD-00007889,2025-06-15,Chișinău,Botanica,APARTMENT,1,4,7,2010,37.5,47.002432,28.842245,True,3,balcony|elevator|furnished,68500,True,real
MD-00007890,2025-08-29,Chișinău,Botanica Veche,APARTMENT,3,5,9,1984,71.3,46.994702,28.876371,False,2,balcony|elevator,114500,True,real
MD-00007891,2025-03-26,Chișinău,Centru,APARTMENT,2,3,5,1989,74.1,47.020397,28.772087,False,1,balcony,100000,True,real
MD-00007892,2025-11-29,Chișinău,Ciocana,HOUSE,4,1,3,2003,201.9,47.075904,28.898768,False,4,garage|garden|storage_room|terrace,330000,True,real
MD-00007893,2024-07-19,Chișinău,Telecentru,APARTMENT,1,2,4,1965,51.2,46.997375,28.820189,True,3,balcony|furnished|storage_room,55000,True,real
MD-00007894,2025-11-13,Chișinău,Râșcani,APARTMENT,1,4,5,1958,25.2,47.034881,28.8332,False,0,,40000,True,real
MD-00007895,2025-09-04,Chișinău,Ciocana,HOUSE,4,1,3,2013,146.1,47.028946,28.874177,False,5,fireplace|garden|parking|storage_room|terrace,243000,True,real
MD-00007896,2024-09-08,Chișinău,Telecentru,HOUSE,4,1,3,2008,346.3,46.997419,28.805658,False,3,garage|parking|storage_room,860000,True,real
MD-00007897,2025-12-22,Bălți,,HOUSE,3,1,1,2004,232.7,47.770729,27.962368,False,3,garage|garden|parking,150000,True,real
MD-00007898,2025-09-24,Chișinău,Centru,APARTMENT,3,1,5,1963,73.0,46.997584,28.830236,False,1,balcony,90000,True,real
MD-00007899,2025-02-08,Chișinău,Ciocana,HOUSE,6,1,2,1987,304.2,47.037687,28.898692,False,4,fireplace|garage|garden|parking,365000,True,real
MD-00007900,2025-11-25,Chișinău,Ciocana Nouă,APARTMENT,2,6,10,1994,59.6,47.018904,28.880334,False,1,elevator,100000,True,real
MD-00007901,2024-07-04,Chișinău,Valea Trandafirilor,APARTMENT,4,4,5,1970,111.2,47.01944,28.780077,False,2,balcony|storage_room,139000,True,real
MD-00007902,2024-08-14,Edineț,,HOUSE,4,1,1,1990,122.9,48.167193,27.289829,False,2,parking|terrace,85000,True,real
MD-00007903,2026-02-17,Chișinău,Durlești,APARTMENT,3,15,15,2012,86.6,47.036076,28.763259,False,3,balcony|elevator|parking,91000,True,real
MD-00007904,2025-06-25,Chișinău,Râșcani,APARTMENT,2,1,13,2021,66.4,47.055728,28.797205,False,3,balcony|elevator|parking,180000,True,real
MD-00007905,2024-07-29,Chișinău,Durlești,APARTMENT,3,2,7,2004,83.5,47.040318,28.778116,False,1,elevator,56500,True,real
MD-00007906,2025-09-04,Chișinău,Botanica,APARTMENT,1,1,5,1987,42.5,46.995279,28.852432,False,2,balcony|parking,76000,True,real
MD-00007907,2025-04-22,Chișinău,Trușeni,APARTMENT,1,2,4,1969,53.1,47.051178,28.726756,False,1,balcony,31000,True,real
MD-00007908,2026-03-18,Chișinău,Buiucani,APARTMENT,3,8,9,1985,92.1,47.049844,28.770822,False,2,balcony|elevator,80000,True,real
MD-00007909,2026-01-17,Chișinău,Valea Trandafirilor,HOUSE,5,1,2,1975,126.0,47.004679,28.849155,False,3,garage|garden|storage_room,292000,True,real
MD-00007910,2026-05-07,Chișinău,Telecentru,HOUSE,4,1,1,1983,145.8,46.993214,28.799044,False,2,garden|parking,345000,True,real
MD-00007911,2026-07-02,Chișinău,Valea Trandafirilor,APARTMENT,3,6,9,1981,99.4,46.988157,28.822129,True,2,elevator|furnished,169000,True,real
MD-00007912,2026-05-12,Chișinău,Râșcani,APARTMENT,3,5,10,1994,73.8,47.033503,28.850091,False,1,balcony,150000,True,real
MD-00007913,2024-07-27,Chișinău,Telecentru,APARTMENT,4,6,14,2016,94.0,47.003069,28.824897,False,4,balcony|elevator|parking|storage_room,155000,True,real
MD-00007914,2024-12-15,Chișinău,Râșcani,APARTMENT,1,5,9,1990,39.7,47.031519,28.861964,False,2,balcony|elevator,48000,True,real
MD-00007915,2025-04-07,Chișinău,Aeroport,APARTMENT,2,3,9,1973,45.1,46.969286,28.903726,True,4,balcony|elevator|furnished|storage_room,40000,True,real
MD-00007916,2024-09-04,Ialoveni,,APARTMENT,3,3,4,1961,77.9,46.940316,28.784424,False,2,balcony|storage_room,68000,True,real
MD-00007917,2026-05-28,Chișinău,Aeroport,APARTMENT,3,2,5,1980,97.0,47.000149,28.946289,False,2,balcony|storage_room,115000,True,real
MD-00007918,2024-06-19,Chișinău,Buiucani,APARTMENT,1,1,9,1992,42.6,47.015198,28.758813,False,2,balcony|elevator,45000,True,real
MD-00007919,2025-07-07,Chișinău,Buiucani,APARTMENT,1,3,5,1982,40.9,47.060831,28.792328,True,4,balcony|elevator|furnished|storage_room,45000,True,real
MD-00007920,2025-11-15,Chișinău,Râșcani,APARTMENT,2,3,9,1985,64.8,47.050867,28.812475,False,1,elevator,76000,True,real
MD-00007921,2024-05-01,Chișinău,Centru,APARTMENT,2,9,9,1993,52.2,47.006729,28.774781,True,4,balcony|elevator|furnished|storage_room,107500,True,real
MD-00007922,2026-02-21,Chișinău,Telecentru,APARTMENT,1,1,9,1999,39.3,47.004078,28.815509,False,2,balcony|elevator,46000,True,real
MD-00007923,2025-06-10,Chișinău,Sculeni,APARTMENT,3,7,9,1981,90.0,47.049749,28.827126,False,2,balcony|elevator,108000,True,real
MD-00007924,2025-09-21,Chișinău,Botanica,APARTMENT,2,4,15,2021,54.7,46.987462,28.885066,False,1,elevator,160000,True,real
MD-00007925,2026-01-07,Ocnița,,APARTMENT,1,1,4,1955,33.9,48.416282,27.471014,False,2,balcony|storage_room,11000,True,real
MD-00007926,2024-04-25,Comrat,,HOUSE,5,1,2,1999,109.5,46.291258,28.647444,False,4,garage|garden|pool|storage_room,85000,True,real
MD-00007927,2026-04-15,Chișinău,Buiucani,HOUSE,5,1,3,2011,222.9,47.057813,28.771397,False,5,garage|garden|pool|storage_room|terrace,555000,True,real
MD-00007928,2024-04-11,Chișinău,Ciocana,APARTMENT,1,9,11,2017,46.3,47.062756,28.890097,False,5,balcony|elevator|fireplace|parking|storage_room,80000,True,real
MD-00007929,2026-03-06,Chișinău,Botanica,APARTMENT,2,5,9,1982,49.1,46.99583,28.883469,False,3,balcony|elevator|storage_room,48000,True,real
MD-00007930,2026-02-26,Chișinău,Botanica,APARTMENT,2,4,5,1981,54.5,47.004393,28.886282,False,2,balcony|storage_room,100000,True,real
MD-00007931,2026-01-12,Chișinău,Buiucani,HOUSE,4,1,1,2006,164.5,47.054133,28.790144,False,3,garage|garden|parking,233500,True,real
MD-00007932,2025-10-24,Chișinău,Telecentru,APARTMENT,2,1,9,1987,64.4,47.003665,28.817783,True,3,elevator|furnished|storage_room,75000,True,real
MD-00007933,2024-09-17,Chișinău,Mălina Mică,HOUSE,5,1,2,1993,108.3,47.01831,28.803805,True,5,furnished|garage|garden|storage_room|terrace,260000,True,real
MD-00007934,2024-06-19,Chișinău,Râșcani,APARTMENT,4,4,5,1994,103.8,47.018406,28.800791,True,2,balcony|furnished,127500,True,real
MD-00007935,2024-11-19,Chișinău,Valea Trandafirilor,APARTMENT,2,4,4,1957,68.5,47.001246,28.794525,True,2,balcony|furnished,100000,True,real
MD-00007936,2025-03-30,Chișinău,Buiucani,HOUSE,4,1,1,2012,147.8,47.026581,28.801171,False,0,,275000,True,real
MD-00007937,2025-08-27,Chișinău,Botanica,HOUSE,4,1,1,1985,367.7,47.009078,28.843793,False,2,garage|garden,710000,True,real
MD-00007938,2026-02-20,Orhei,,HOUSE,3,1,2,1999,212.1,47.392731,28.806896,False,5,fireplace|garage|garden|storage_room|terrace,154500,True,real
MD-00007939,2025-01-26,Chișinău,Bogdan Voievod,HOUSE,5,1,2,1976,300.0,47.02568,28.857472,True,4,furnished|garage|garden|parking,640000,True,real
MD-00007940,2025-12-20,Chișinău,Telecentru,APARTMENT,4,10,11,2020,103.0,47.003668,28.820447,True,4,balcony|elevator|furnished|parking,280000,True,real
MD-00007941,2026-07-02,Chișinău,Botanica,APARTMENT,2,5,5,1965,46.7,46.968013,28.892332,False,1,balcony,42000,True,real
MD-00007942,2026-06-29,Chișinău,Alba-Iulia,APARTMENT,3,3,5,1959,84.9,47.06556,28.765587,True,3,balcony|furnished|storage_room,110000,True,real
MD-00007943,2024-08-29,Bălți,,APARTMENT,3,8,10,1993,89.8,47.78848,27.944807,True,4,balcony|elevator|furnished|storage_room,70600,True,real
